ID Sire Dam CG Ultra WT1 WT2 FI GAIN FCR RFI
193948208 Sire_188861301 Dam_188858833 193_4_188_V_M 53.83 2430 3174 1341 744 1.802 11.69
193948210 Sire_188861301 Dam_188858833 193_4_188_V_F 42.22 1934 2606 1186 672 1.765 47
193948212 Sire_188861301 Dam_188861803 193_4_188_V_F 43.99 1842 2528 1133 686 1.652 8.92
193948217 Sire_188861301 Dam_188862791 193_4_188_V_F 42.5 1938 2605 1121 667 1.681 -14.33
193948221 Sire_188861301 Dam_188864787 193_4_188_V_M 45.23 2290 3097 1423 807 1.763 61.85
193948224 Sire_188863681 Dam_188396815 193_4_188_V_M 46.35 2306 3139 1392 833 1.671 1.11
193948227 Sire_188863681 Dam_188856877 193_4_188_V_F 45.13 2000 2610 1141 610 1.87 42.48
193948231 Sire_188863681 Dam_188863461 193_4_188_V_M 45.91 2270 3043 1239 773 1.603 -83.46
193948235 Sire_188863681 Dam_188864495 193_4_188_V_F 39.86 2002 2684 1077 682 1.579 -93.08
193948239 Sire_188863681 Dam_188865903 193_4_188_V_F 42.67 1970 2672 1245 702 1.774 65.2
193948241 Sire_188863681 Dam_188867823 193_4_188_V_F 44.01 1944 2736 1269 792 1.602 8.63
193948242 Sire_188863681 Dam_188867823 193_4_188_V_F 41.09 2036 2613 1088 577 1.886 10.76
193948243 Sire_188863681 Dam_188867823 193_4_188_V_F 43.86 2001 2744 1314 743 1.769 84.12
193948246 Sire_188863681 Dam_188869373 193_4_188_V_F 38.37 1900 2626 1104 726 1.521 -77.6
193948249 Sire_188861035 Dam_188855089 193_4_188_V_M 51.31 2362 3032 1268 670 1.893 28.41
193948253 Sire_188861035 Dam_188855949 193_4_188_V_F 35.96 1945 2586 1014 641 1.582 -97.89
193948254 Sire_188861035 Dam_188855949 193_4_188_V_M 44.11 2177 2856 1203 679 1.772 -4
193948255 Sire_188861035 Dam_188855949 193_4_188_V_F 37.96 1892 2572 1157 680 1.701 23.23
193948258 Sire_188861035 Dam_188856645 193_4_188_V_M 48.54 2260 2906 1288 646 1.994 95.5
193948273 Sire_188861035 Dam_188862719 193_4_188_V_M 40.77 2188 3084 1434 896 1.6 6.32
193948274 Sire_188861035 Dam_188862719 193_4_188_V_F 38.17 1982 2742 1212 760 1.595 -28.7
193948277 Sire_188861035 Dam_188863089 193_4_188_V_F 41.06 2005 2732 1174 727 1.615 -41.36
193948284 Sire_188861035 Dam_188863091 193_4_188_V_F 36.5 1934 2610 1110 676 1.642 -32.94
193948286 Sire_188861035 Dam_188863091 193_4_188_V_F 39.84 1936 2557 1144 621 1.842 54.62
193948296 Sire_188861035 Dam_188869157 193_4_188_V_F 42.17 1926 2589 1157 663 1.745 29.36
193948299 Sire_188861119 Dam_188853943 193_4_188_V_F 38.4 1982 2596 1058 614 1.723 -38.84
193948303 Sire_188861119 Dam_188853943 193_4_188_V_F 41.76 1944 2766 1266 822 1.54 -23.93
193948304 Sire_188861119 Dam_188854067 193_4_188_V_F 40.57 1928 2542 1084 614 1.765 4.02
193948305 Sire_188861119 Dam_188854067 193_4_188_V_F 37.03 1916 2513 1051 597 1.76 -8.48
193948309 Sire_188861119 Dam_188854447 193_4_188_V_F 42.73 1880 2593 1176 713 1.649 13.45
193948315 Sire_188861119 Dam_188860771 193_4_188_V_F 40.56 1962 2843 1309 881 1.486 -44.68
193948316 Sire_188861119 Dam_188860771 193_4_188_V_F 44.24 1964 2661 1221 697 1.752 48
193948320 Sire_188861119 Dam_188862077 193_4_188_V_F 40.68 1880 2595 1116 715 1.561 -48.52
193948332 Sire_188861119 Dam_188870431 193_4_188_V_F 40.78 1894 2591 1119 697 1.605 -32.15
193948334 Sire_188861119 Dam_188870431 193_4_188_V_F 41.16 1924 2511 1108 587 1.888 55.87
193948338 Sire_188865411 Dam_188855939 193_4_188_V_F 39.07 1855 2640 1198 785 1.526 -27.69
193948339 Sire_188865411 Dam_188855939 193_4_188_V_F 40.52 1964 2667 1126 703 1.602 -52.91
193948343 Sire_188865411 Dam_188857987 193_4_188_V_F 35.72 1876 2445 1030 569 1.81 10.59
193948349 Sire_188865411 Dam_188861321 193_4_188_V_M 44.68 2272 3112 1466 840 1.745 75.72
193948351 Sire_188865411 Dam_188861499 193_4_188_V_F 38.99 1918 2671 1216 753 1.615 2.18
193948357 Sire_188865411 Dam_188861501 193_4_188_V_F 36.55 1864 2510 1092 646 1.69 0.47
193948358 Sire_188865411 Dam_188861503 193_4_188_V_F 40.62 1950 2610 1120 660 1.697 -12.17
193948361 Sire_188865411 Dam_188861503 193_4_188_V_F 40.67 1939 2570 1045 631 1.656 -55.17
193948376 Sire_188865411 Dam_188869183 193_4_188_V_F 39.36 1931 2626 1149 695 1.653 -11.73
193948378 Sire_188865411 Dam_188869183 193_4_188_V_F 39.61 1884 2430 977 546 1.789 -22.24
193948379 Sire_188865411 Dam_188869183 193_4_188_V_F 35.84 1865 2472 1037 607 1.708 -16.42
193948380 Sire_188856421 Dam_188854027 193_4_188_V_F 42.16 2046 2783 1248 737 1.693 9.99
193948385 Sire_188856421 Dam_188855073 193_4_188_V_F 39.47 1990 2894 1413 904 1.563 27.91
193948386 Sire_188856421 Dam_188855073 193_4_188_V_F 35.25 2006 2829 1272 823 1.546 -38.27
193948388 Sire_188856421 Dam_188856359 193_4_188_V_F 41.49 2017 2910 1429 893 1.6 46.32
193948391 Sire_188856421 Dam_188858381 193_4_188_V_F 44.03 2087 2572 1019 485 2.101 16.49
193948395 Sire_188856421 Dam_188863175 193_4_188_V_F 36.95 1859 2624 1256 765 1.642 48.77
193948398 Sire_188856421 Dam_188863175 193_4_188_V_F 40.66 1890 2619 1120 729 1.536 -61.43
193948402 Sire_188856421 Dam_188864693 193_4_188_V_F 42.22 1897 2318 896 421 2.128 15.87
193948408 Sire_188856421 Dam_188867505 193_4_188_V_F 39.8 1936 2603 1133 667 1.699 -1.7
193948413 Sire_188856421 Dam_188868275 193_4_188_V_F 35.11 1772 2234 887 462 1.92 5.49
193948415 Sire_188863653 Dam_188854065 193_4_188_V_M 45.45 2328 3124 1363 796 1.712 4.36
193948418 Sire_188863653 Dam_188854065 193_4_188_V_F 42.72 1982 2670 1162 688 1.689 -7.75
193948423 Sire_188863653 Dam_188854537 193_4_188_V_F 38.25 1914 2687 1207 773 1.561 -25.28
193948432 Sire_188863653 Dam_188859055 193_4_188_V_F 46.47 1868 2508 1103 640 1.723 16.13
193948440 Sire_188863653 Dam_188861157 193_4_188_V_F 39.33 1924 2422 981 498 1.97 16.57
193948441 Sire_188863653 Dam_188861543 193_4_188_V_F 45.45 1986 2752 1411 766 1.842 163.14
193948449 Sire_188863653 Dam_188865773 193_4_188_V_F 39.61 1960 2708 1249 748 1.67 26.99
193948455 Sire_188863653 Dam_188869163 193_4_188_V_F 45.32 1962 2676 1275 714 1.786 85.87
193948456 Sire_188863653 Dam_188869951 193_4_188_V_F 47.66 2043 2720 1270 677 1.876 92.04
193948463 Sire_188864163 Dam_188396817 193_4_188_V_M 40.28 1886 2631 1151 745 1.545 -56.86
193948469 Sire_188864163 Dam_188853863 193_4_188_V_F 42.47 1854 2284 939 430 2.184 63.42
193948471 Sire_188864163 Dam_188854023 193_4_188_V_F 34.19 1904 2349 919 445 2.065 13.04
193948476 Sire_188864163 Dam_188855365 193_4_188_V_F 39.56 1938 2532 1071 594 1.803 7.6
193948490 Sire_188864163 Dam_188867191 193_4_188_V_F 44.03 1892 2296 841 404 2.082 -20.82
193948492 Sire_188864163 Dam_188867191 193_4_188_V_F 49 2059 2476 905 417 2.17 -21.76
193948508 Sire_188856631 Dam_188859897 193_4_188_V_M 36.39 1854 2825 1425 971 1.468 -2.91
193948514 Sire_188856631 Dam_188860843 193_4_188_V_M 53.55 2382 3150 1323 768 1.723 -19.64
193948518 Sire_188856631 Dam_188864503 193_4_188_V_M 44.12 2366 3077 1305 711 1.835 23.28
193948519 Sire_188856631 Dam_188866291 193_4_188_V_M 49.7 2380 3235 1387 855 1.622 -42.67
193948525 Sire_188856631 Dam_188869369 193_4_188_V_F 42.18 1910 2666 1213 756 1.604 -1.28
193948538 Sire_187845653 Dam_187842097 193_4_187_Y_F 42.97 1930 2563 1037 633 1.638 -62.33
193948540 Sire_187845653 Dam_187842097 193_4_187_Y_F 43.09 2062 2806 1259 744 1.692 9.09
193948552 Sire_187851569 Dam_187837991 193_4_187_Y_F 43.48 1957 2702 1213 745 1.628 -5.11
193948560 Sire_187851569 Dam_187841657 193_4_187_Y_F 36.2 1810 2438 1122 628 1.787 65.06
193948567 Sire_187851569 Dam_187842001 193_4_187_Y_F 42.34 1960 2520 1062 560 1.896 25.24
193948568 Sire_187851569 Dam_187842001 193_4_187_Y_F 42.83 1940 2534 1047 594 1.763 -17.02
193948596 Sire_187849709 Dam_187839623 193_4_187_Y_F 40.28 1898 2534 1110 636 1.745 17.71
193948604 Sire_187849709 Dam_187841919 193_4_187_Y_F 41.87 2046 2788 1288 742 1.736 45.06
193948608 Sire_187849709 Dam_187841045 193_4_187_Y_F 39.85 1946 2618 1173 672 1.746 30.25
193948611 Sire_187849709 Dam_187847319 193_4_187_Y_F 43.54 2022 2771 1230 749 1.642 -12.35
193948612 Sire_187849709 Dam_187847319 193_4_187_Y_F 44.54 2032 2584 1043 552 1.889 -8.36
193948622 Sire_187849709 Dam_187851303 193_4_187_Y_F 42.13 2048 2623 1011 575 1.758 -68.01
193948624 Sire_187845821 Dam_187849687 193_4_187_Y_M 41.97 2264 3110 1403 846 1.658 8.49
193948631 Sire_187845821 Dam_187842367 193_4_187_Y_F 43.45 1875 2526 1117 651 1.716 17.11
193948634 Sire_187845821 Dam_187843045 193_4_187_Y_F 38.39 1940 2497 1038 557 1.864 10.44
193948635 Sire_187845821 Dam_187843045 193_4_187_Y_M 44.29 2392 3168 1309 776 1.687 -43.94
193948642 Sire_187845821 Dam_187852007 193_4_187_Y_F 39.79 1949 2590 1050 641 1.638 -63.14
193948644 Sire_187845821 Dam_187847251 193_4_187_Y_M 45.57 2328 3070 1332 742 1.795 27.66
193948653 Sire_187845821 Dam_187847371 193_4_187_Y_F 39.21 1926 2544 1008 618 1.631 -75.3
193948654 Sire_187845821 Dam_187847371 193_4_187_Y_F 36.79 1921 2550 1094 629 1.739 1.42
193948656 Sire_187845821 Dam_187844243 193_4_187_Y_F 41.88 2016 2704 1230 688 1.788 49.63
193948657 Sire_187845821 Dam_187844243 193_4_187_Y_F 36.98 1919 2436 936 517 1.81 -45.59
193948659 Sire_187845821 Dam_187844243 193_4_187_Y_F 40.2 1912 2486 896 574 1.561 -139.6
193948663 Sire_187845821 Dam_187851305 193_4_187_Y_F 42.69 1906 2530 1037 624 1.662 -45.97
193948671 Sire_187845821 Dam_187852513 193_4_187_Y_F 39.68 1974 2467 977 493 1.982 1.89
193948673 Sire_187845821 Dam_187852513 193_4_187_Y_M 42.47 2306 3177 1434 871 1.646 4.9
193948686 Sire_187844251 Dam_187839917 193_4_187_Y_F 38.92 2010 2719 1247 709 1.759 47.81
193948687 Sire_187844251 Dam_187840491 193_4_187_Y_F 32.92 1826 2522 1150 696 1.652 21.06
193948693 Sire_187844251 Dam_187843289 193_4_187_Y_F 39.67 2031 2538 1026 507 2.024 19.3
193948695 Sire_187844251 Dam_187845811 193_4_187_Y_F 38.72 2020 2648 1140 628 1.815 17.5
193948697 Sire_187844251 Dam_187846889 193_4_187_Y_F 40.11 1916 2652 1146 736 1.557 -50.45
193948719 Sire_187848235 Dam_187841851 193_4_187_Y_M 48.02 2394 3060 1193 666 1.791 -49.77
193948723 Sire_187848235 Dam_187843929 193_4_187_Y_F 41.63 1938 2649 1195 711 1.681 16.32
193948732 Sire_187848235 Dam_187848011 193_4_187_Y_F 40.6 1925 2526 1017 601 1.692 -49.23
193948733 Sire_187848235 Dam_187848011 193_4_187_Y_M 47.97 2298 3041 1329 743 1.789 30.41
193948738 Sire_187848235 Dam_187849291 193_4_187_Y_F 45.42 1986 2440 900 454 1.982 -40.43
193948748 Sire_187844175 Dam_187840509 193_4_187_Y_F 40.1 1962 2556 1097 594 1.847 26.11
193948751 Sire_187844175 Dam_187847779 193_4_187_Y_F 44.89 1960 2524 1118 564 1.982 77.3
193948757 Sire_187844175 Dam_187842159 193_4_187_Y_F 41.51 2002 2664 1116 662 1.686 -34.38
193948774 Sire_187844175 Dam_187852637 193_4_187_Y_F 41.45 1984 2471 964 487 1.979 -8.32
193948777 Sire_187844175 Dam_187852637 193_4_187_Y_F 43.01 1946 2514 1104 568 1.944 63.73
193948779 Sire_187844175 Dam_187852637 193_4_187_Y_F 44.65 1908 2530 1007 622 1.619 -74.62
193948781 Sire_187849571 Dam_187841993 193_4_187_Y_M 48.88 2328 3094 1320 766 1.723 -8.47
193948785 Sire_187849571 Dam_187844833 193_4_187_Y_F 41.44 1992 2631 1072 639 1.678 -52.59
193948790 Sire_187849571 Dam_187847365 193_4_187_Y_F 39.39 1966 2628 1148 662 1.734 8.86
193948793 Sire_187849571 Dam_187847365 193_4_187_Y_F 37.8 2010 2586 1121 576 1.946 52.86
193948794 Sire_187849571 Dam_187847365 193_4_187_Y_M 47.87 2516 3455 1468 939 1.563 -76.76
193948799 Sire_187849571 Dam_187849805 193_4_187_Y_F 40.02 1923 2702 1209 779 1.552 -32
193948801 Sire_187849571 Dam_187849805 193_4_187_Y_F 36.34 1882 2656 1246 774 1.61 22.72
193948806 Sire_187849571 Dam_187851493 193_4_187_Y_F 46.17 1954 2652 1199 698 1.718 28.13
193948813 Sire_187839951 Dam_187840237 193_4_187_Y_F 45.68 1916 2472 1071 556 1.926 51.92
193948815 Sire_187839951 Dam_187837927 193_4_187_Y_F 40.76 1954 2369 871 415 2.099 -21.01
193948819 Sire_187839951 Dam_187845399 193_4_187_Y_F 42.54 1956 2396 1027 440 2.334 109.73
193948820 Sire_187839951 Dam_187845399 193_4_187_Y_F 39.4 1920 2356 882 436 2.023 -20.09
193948822 Sire_187839951 Dam_187845399 193_4_187_Y_F 42.34 2086 2795 1256 709 1.772 33.09
193948825 Sire_187839951 Dam_187845829 193_4_187_Y_M 50.74 2366 3343 1606 977 1.644 56.8
193948830 Sire_187839951 Dam_187847717 193_4_187_Y_F 45.23 2106 2734 1247 628 1.986 97.66
193948835 Sire_187839951 Dam_187852483 193_4_187_Y_F 39.76 1966 2696 1238 730 1.696 31.86
193948836 Sire_187839951 Dam_187852483 193_4_187_Y_F 39.02 1967 2556 1064 589 1.806 -3.52
193948838 Sire_187839951 Dam_187852483 193_4_187_Y_M 41.29 2378 3219 1358 841 1.615 -57.15
193948839 Sire_187839951 Dam_187852483 193_4_187_Y_F 43.61 1960 2415 921 455 2.024 -12.3
193948842 Sire_187839951 Dam_187852559 193_4_187_Y_F 37.38 1926 2693 1200 767 1.565 -30.11
193948844 Sire_187839951 Dam_187853265 193_4_187_Y_F 39.06 1906 2528 1064 622 1.711 -17
193948845 Sire_187839951 Dam_187853265 193_4_187_Y_F 39.35 1986 2567 1052 581 1.811 -13.57
193948857 Sire_187848995 Dam_187844143 193_4_187_Y_F 42.44 2054 2749 1181 695 1.699 -18.13
193948860 Sire_187848995 Dam_187840525 193_4_187_Y_F 41.05 1976 2554 1070 578 1.851 10.51
193948864 Sire_187848995 Dam_187849267 193_4_187_Y_F 45.82 1908 2526 1084 618 1.754 6.32
193948866 Sire_187848995 Dam_187849267 193_4_187_Y_F 47.11 1966 2556 1053 590 1.785 -15.19
193948868 Sire_187848995 Dam_187849293 193_4_187_Y_F 39.46 1879 2554 1127 675 1.67 2.21
193948871 Sire_187848995 Dam_187849293 193_4_187_Y_F 38.04 1790 2380 995 590 1.686 -18.25
193948875 Sire_187848995 Dam_187841197 193_4_187_Y_F 41.54 2050 2742 1101 692 1.591 -93.92
193948885 Sire_186830617 Dam_186828619 193_4_186_M_F 37.53 1984 2592 1091 608 1.794 -0.55
193948891 Sire_186830617 Dam_186828959 193_4_186_M_M 49.25 2360 3181 1438 821 1.752 47.02
193948892 Sire_186830617 Dam_186828959 193_4_186_M_F 42.39 2146 2572 951 426 2.232 -11.79
193948896 Sire_186830617 Dam_186829185 193_4_186_M_F 45.77 1948 2361 812 413 1.966 -76.17
193948903 Sire_186830617 Dam_186831037 193_4_186_M_F 44.39 1937 2498 961 561 1.713 -69.57
193948906 Sire_186830617 Dam_186831037 193_4_186_M_F 40.17 1944 2634 1236 690 1.791 76.14
193948907 Sire_186830617 Dam_186833833 193_4_186_M_F 43.68 1948 2400 944 452 2.088 17.4
193948916 Sire_186830617 Dam_186837189 193_4_186_M_F 41.22 2043 2598 1050 555 1.892 -7.75
193948921 Sire_186825735 Dam_186822093 193_4_186_M_F 37.47 1917 2426 1039 509 2.041 65.91
193948930 Sire_186825735 Dam_186827377 193_4_186_M_F 47.88 1964 2510 993 546 1.819 -31.22
193948938 Sire_186825735 Dam_186829795 193_4_186_M_F 44.72 1944 2673 1177 729 1.615 -21.29
193948939 Sire_186825735 Dam_186832647 193_4_186_M_M 47.46 2314 3108 1373 794 1.729 19.52
193948945 Sire_186823279 Dam_186824769 193_4_186_M_F 43.44 2134 2835 1227 701 1.75 -3.01
193948947 Sire_186823279 Dam_186824769 193_4_186_M_F 41.47 1965 2558 1179 593 1.988 108.16
193948951 Sire_186823279 Dam_186828243 193_4_186_M_F 47.39 1959 2722 1194 763 1.565 -42.47
193948952 Sire_186823279 Dam_186828243 193_4_186_M_F 46.62 1930 2490 1019 560 1.82 -8.4
193948956 Sire_186823279 Dam_186829175 193_4_186_M_M 46.91 2338 3347 1604 1009 1.59 28.92
193948964 Sire_186823279 Dam_186831079 193_4_186_M_F 38.58 1904 2590 1176 686 1.714 32.57
193948972 Sire_186832227 Dam_186825515 193_4_186_M_M 50.79 2390 3208 1343 818 1.642 -51.72
193948977 Sire_186832227 Dam_186826177 193_4_186_M_F 41.75 2013 2532 1030 519 1.985 17.09
193948986 Sire_186832227 Dam_186830721 193_4_186_M_F 44.01 2040 2592 1084 552 1.964 30.15
193948991 Sire_186832227 Dam_186832317 193_4_186_M_F 43.47 1960 2634 1102 674 1.635 -47.09
193948999 Sire_186825727 Dam_186821913 193_4_186_M_M 41 2316 3032 1282 716 1.791 6.51
193949010 Sire_186825727 Dam_186831991 193_4_186_M_F 42.31 2111 2622 1056 511 2.067 20.38
193949019 Sire_186825727 Dam_186835829 193_4_186_M_F 45.63 2062 2700 1108 638 1.737 -37.46
193949022 Sire_186825727 Dam_186835829 193_4_186_M_F 45.75 1988 2664 1281 676 1.895 121.2
193949029 Sire_186824635 Dam_186823933 193_4_186_M_F 41.08 1972 2534 1067 562 1.899 24.52
193949035 Sire_186824635 Dam_186825829 193_4_186_M_F 43.77 2121 2660 1043 539 1.935 -23.33
193949037 Sire_186824635 Dam_186830809 193_4_186_M_F 45.3 2208 2778 1073 570 1.882 -51.03
193949041 Sire_186824635 Dam_186831135 193_4_186_M_M 45.36 2436 3265 1422 829 1.715 5.86
193949046 Sire_186824635 Dam_186831225 193_4_186_M_F 41.46 2106 2696 1128 590 1.912 16.1
193949053 Sire_186828737 Dam_186823277 193_4_186_M_F 40.33 1892 2562 1082 670 1.615 -41.92
193949075 Sire_186827473 Dam_186823801 193_4_186_M_F 42.32 1916 2478 1026 562 1.826 1
193949077 Sire_186827473 Dam_186823973 193_4_186_M_F 35.68 1996 2647 1063 651 1.633 -74.67
193949084 Sire_186827473 Dam_186826221 193_4_186_M_M 48.57 2287 3102 1373 815 1.685 4.48
193949101 Sire_186827473 Dam_186834139 193_4_186_M_F 38.61 1990 2548 1047 558 1.876 2.84
193949103 Sire_186827473 Dam_186836139 193_4_186_M_F 44.37 2105 2682 1009 577 1.749 -89.78
193949104 Sire_186827473 Dam_186836139 193_4_186_M_M 51.04 2340 3120 1398 780 1.792 52.75
193949131 Sire_186830919 Dam_186822237 193_4_186_M_M 44.5 2346 3288 1496 942 1.588 -13.5
193949133 Sire_186830919 Dam_186822237 193_4_186_M_F 42.19 1952 2438 916 486 1.885 -45.35
193949143 Sire_186830919 Dam_186826281 193_4_186_M_F 38.86 2102 2771 1205 669 1.801 16.51
193949149 Sire_186830919 Dam_186826315 193_4_186_M_F 41.91 1974 2645 1111 671 1.656 -39.51
193949161 Sire_185820559 Dam_185804831 193_4_185_O_F 43.8 2038 2683 1073 645 1.664 -71.87
193949163 Sire_185820559 Dam_185808847 193_4_185_O_F 40.26 2022 2524 1038 502 2.068 39.03
193949166 Sire_185820559 Dam_185809333 193_4_185_O_M 42.1 2410 3174 1278 764 1.673 -66.92
193949167 Sire_185820559 Dam_185809333 193_4_185_O_M 46.78 2397 3158 1303 761 1.712 -35.98
193949168 Sire_185820559 Dam_185809333 193_4_185_O_M 42.74 2447 3112 1242 665 1.868 -11.7
193949173 Sire_185820559 Dam_185812875 193_4_185_O_F 36.24 1957 2676 1229 719 1.709 36.51
193949181 Sire_185818009 Dam_185817815 193_4_185_O_F 39.19 1958 2602 1091 644 1.694 -27.91
193949184 Sire_185818009 Dam_185809937 193_4_185_O_F 44.3 1972 2594 1166 622 1.875 64.4
193949186 Sire_185818009 Dam_185809937 193_4_185_O_M 52.62 2306 3200 1515 894 1.695 62.77
193949191 Sire_185818009 Dam_185820769 193_4_185_O_F 43.39 2148 2548 956 400 2.39 18.2
193949192 Sire_185818009 Dam_185820769 193_4_185_O_F 41.15 2031 2522 919 491 1.872 -71.94
193949195 Sire_185818009 Dam_185820131 193_4_185_O_F 44.24 1972 2628 1063 656 1.62 -72.1
193949196 Sire_185818009 Dam_185820131 193_4_185_O_M 44.06 2394 3296 1490 902 1.652 9.91
193949202 Sire_185820673 Dam_185806089 193_4_185_O_M 45.97 2312 2902 1201 590 2.036 53.11
193949217 Sire_185820673 Dam_185806747 193_4_185_O_F 41.24 2049 2594 1066 545 1.956 16.24
193949221 Sire_185820673 Dam_185817667 193_4_185_O_M 50.49 2486 3138 1330 652 2.04 80.59
193949224 Sire_185820673 Dam_185820575 193_4_185_O_F 36.26 1970 2609 1154 639 1.806 36.27
193949231 Sire_185812137 Dam_185810275 193_4_185_O_M 48.62 2416 3156 1327 740 1.793 4.86
193949232 Sire_185812137 Dam_185810275 193_4_185_O_F 41.79 2207 2818 1157 611 1.894 -7.12
193949240 Sire_185812137 Dam_185811803 193_4_185_O_F 47.94 1958 2590 1092 632 1.728 -15.08
193949254 Sire_185814343 Dam_185808901 193_4_185_O_F 44.93 1927 2338 914 411 2.224 34.36
193949255 Sire_185814343 Dam_185819899 193_4_185_O_M 51.05 2319 3080 1282 761 1.685 -39.42
193949268 Sire_185818863 Dam_185808761 193_4_185_O_F 40.03 1988 2643 1167 655 1.782 27.89
193949291 Sire_185811199 Dam_185819693 193_4_185_O_F 45.74 1997 2526 1013 529 1.915 -4.77
193949292 Sire_185811199 Dam_185819693 193_4_185_O_F 42.42 1986 2552 1108 566 1.958 57.21
193949295 Sire_185818379 Dam_185810857 193_4_185_O_M 40.94 2288 3021 1188 733 1.621 -98.29
193949296 Sire_185818379 Dam_185810857 193_4_185_O_F 38.64 1997 2598 1127 601 1.875 38.29
193949305 Sire_185818379 Dam_185817185 193_4_185_O_M 46.82 2360 3304 1481 944 1.569 -33.67
193949306 Sire_185818379 Dam_185817185 193_4_185_O_M 46.42 2512 3280 1388 768 1.807 16.09
193949307 Sire_185818379 Dam_185817185 193_4_185_O_F 40.36 1930 2654 1288 724 1.779 99.01
193949315 Sire_185819183 Dam_185809695 193_4_185_O_F 40.3 1962 2577 1051 615 1.709 -40.58
193949319 Sire_185819183 Dam_185818391 193_4_185_O_F 47.84 2028 2448 898 420 2.138 -22.04
193949320 Sire_185819183 Dam_185818391 193_4_185_O_F 47.02 2085 2794 1268 709 1.788 45.4
193949321 Sire_185819183 Dam_185818391 193_4_185_O_F 43.54 1906 2478 1024 572 1.79 -7.73
193949324 Sire_185819183 Dam_185820555 193_4_185_O_F 45.15 2106 2891 1289 785 1.642 -15.04
193949328 Sire_185805587 Dam_185807241 193_4_185_O_F 43.53 2081 2888 1296 807 1.606 -21.91
193949329 Sire_185805587 Dam_185807241 193_4_185_O_F 42.24 2096 2894 1272 798 1.594 -41.73
193949331 Sire_185805587 Dam_185807685 193_4_185_O_F 41.85 1943 2534 1068 591 1.807 6
193949332 Sire_185805587 Dam_185807685 193_4_185_O_F 45.13 2054 2637 1120 583 1.921 31.23
193949334 Sire_185805587 Dam_185816513 193_4_185_O_F 43.83 2013 2724 1138 711 1.601 -64.09
193949337 Sire_185805587 Dam_185817423 193_4_185_O_F 40.94 2012 2696 1169 684 1.709 -6.18
193950520 Sire_188861301 Dam_188854391 193_5_188_V_M 47.85 2338 3116 1445 778 1.857 81.88
193950523 Sire_188861301 Dam_188854521 193_5_188_V_F 34.59 1948 2628 1204 680 1.771 21.55
193950524 Sire_188861301 Dam_188854521 193_5_188_V_F 41.02 2034 2880 1356 846 1.603 -8.1
193950525 Sire_188861301 Dam_188854521 193_5_188_V_M 34.34 1998 2920 1367 922 1.483 -38.55
193950526 Sire_188861301 Dam_188858351 193_5_188_V_M 41.34 2236 3170 1514 934 1.621 41.21
193950527 Sire_188861301 Dam_188858351 193_5_188_V_F 32.23 1856 2432 1222 576 2.122 164.2
193950531 Sire_188861301 Dam_188858833 193_5_188_V_F 36.71 1866 2590 1207 724 1.667 6.22
193950533 Sire_188861301 Dam_188858833 193_5_188_V_M 41.1 2198 3052 1386 854 1.623 -8.95
193950534 Sire_188861301 Dam_188858833 193_5_188_V_F 36.54 1804 2546 1214 742 1.636 13.82
193950535 Sire_188861301 Dam_188858833 193_5_188_V_F 35.26 1864 2552 1204 688 1.75 37.88
193950540 Sire_188861301 Dam_188861803 193_5_188_V_F 36.03 1804 2346 1058 542 1.952 47.19
